target_project,model_name,status,inner_cv_strategy,best_params,best_inner_f1,best_inner_mcc,retained_feature_count,dropped_constant_feature_count,dropped_constant_features,error_message,accuracy,balanced_accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,precision,recall,f1,mcc,roc_auc,auc,pr_auc,true_negative,false_positive,false_negative,true_positive,test_total,test_negative,test_positive,test_positive_ratio,predicted_negative,predicted_positive,granularity,source_project_count,source_row_count,source_bug_count,source_non_bug_count,source_bug_ratio,target_row_count,target_bug_count,target_non_bug_count,target_bug_ratio,resampling
caddy,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.1547740545261522,0.1388315819070116,14,0,,,0.4357864357864358,0.5124688279301746,0.4275256222547584,1.0,0.598974358974359,1.0,0.0249376558603491,0.048661800486618,1.0,0.0249376558603491,0.048661800486618,0.1032544761222039,0.6424264680763844,0.6424264680763844,0.756238344420497,292,0,391,10,693,292,401,0.5786435786435786,683,10,commit,15,27360,15617,11743,0.5707967836257309,693,401,292,0.5786435786435786,smote
caddy,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 10.0}",0.6662719939379259,0.3538815126067872,14,0,,,0.6349206349206349,0.6677825982987736,0.5412262156448203,0.8767123287671232,0.6692810457516339,0.8363636363636363,0.4588528678304239,0.5925925925925926,0.8363636363636363,0.4588528678304239,0.5925925925925926,0.3559578808264491,0.7442139514228129,0.7442139514228129,0.8082184287387444,256,36,217,184,693,292,401,0.5786435786435786,473,220,commit,15,27360,15617,11743,0.5707967836257309,693,401,292,0.5786435786435786,smote
caddy,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 100}",0.7699119745286267,0.3573664362695336,14,0,,,0.670995670995671,0.6700970177296485,0.5987654320987654,0.6643835616438356,0.6298701298701299,0.7344173441734417,0.6758104738154613,0.7038961038961039,0.7344173441734417,0.6758104738154613,0.7038961038961039,0.3366701549076993,0.7463789157243876,0.7463789157243876,0.8231570259605603,194,98,130,271,693,292,401,0.5786435786435786,324,369,commit,15,27360,15617,11743,0.5707967836257309,693,401,292,0.5786435786435786,smote
caddy,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.1, ""model__max_depth"": 6, ""model__n_estimators"": 300, ""model__subsample"": 1.0}",0.7597183756857054,0.389480918702173,14,0,,,0.6868686868686869,0.6977761076760154,0.6005361930294906,0.7671232876712328,0.6736842105263158,0.7875,0.628428927680798,0.6990291262135923,0.7875,0.628428927680798,0.6990291262135923,0.3917761807328048,0.7532709322583951,0.7532709322583951,0.8278374661592843,224,68,149,252,693,292,401,0.5786435786435786,373,320,commit,15,27360,15617,11743,0.5707967836257309,693,401,292,0.5786435786435786,smote
compose,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.1587335641270028,0.1433638174422354,14,0,,,0.1984732824427481,0.5138888888888888,0.1796875,1.0,0.304635761589404,1.0,0.0277777777777777,0.054054054054054,1.0,0.0277777777777777,0.054054054054054,0.0706492706575548,0.6183574879227053,0.6183574879227053,0.8891536762316787,23,0,105,3,131,23,108,0.8244274809160306,128,3,commit,15,27922,15910,12012,0.5698015901439725,131,108,23,0.8244274809160306,smote
compose,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 10.0}",0.6655688042540303,0.3670751503427994,14,0,,,0.4885496183206106,0.5871578099838969,0.2179487179487179,0.7391304347826086,0.3366336633663366,0.8867924528301887,0.4351851851851852,0.5838509316770186,0.8867924528301887,0.4351851851851852,0.5838509316770186,0.1351222487989216,0.6570048309178744,0.6570048309178744,0.9011120310090456,17,6,61,47,131,23,108,0.8244274809160306,78,53,commit,15,27922,15910,12012,0.5698015901439725,131,108,23,0.8244274809160306,smote
compose,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 100}",0.7626583881219098,0.3581730948468518,14,0,,,0.6564885496183206,0.6205716586151369,0.2708333333333333,0.5652173913043478,0.3661971830985915,0.8795180722891566,0.6759259259259259,0.7643979057591623,0.8795180722891566,0.6759259259259259,0.7643979057591623,0.1904107053241536,0.6515700483091788,0.6515700483091788,0.8914414396863133,13,10,35,73,131,23,108,0.8244274809160306,48,83,commit,15,27922,15910,12012,0.5698015901439725,131,108,23,0.8244274809160306,smote
compose,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.1, ""model__max_depth"": 6, ""model__n_estimators"": 300, ""model__subsample"": 1.0}",0.7483745038465938,0.3826922300364226,14,0,,,0.6641221374045801,0.6423107890499196,0.2857142857142857,0.6086956521739131,0.3888888888888889,0.8902439024390244,0.6759259259259259,0.7684210526315789,0.8902439024390244,0.6759259259259259,0.7684210526315789,0.2237889568137434,0.6727053140096618,0.6727053140096618,0.9038803900691612,14,9,35,73,131,23,108,0.8244274809160306,49,82,commit,15,27922,15910,12012,0.5698015901439725,131,108,23,0.8244274809160306,smote
consul,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.1488838714928067,0.1359853720185058,14,0,,,0.3695652173913043,0.5639097744360902,0.3053892215568862,1.0,0.4678899082568807,1.0,0.1278195488721804,0.2266666666666666,1.0,0.1278195488721804,0.2266666666666666,0.1975720438974794,0.7739200943535308,0.7739200943535308,0.9090950415817876,51,0,116,17,184,51,133,0.7228260869565217,167,17,commit,15,27869,15885,11984,0.5699881588862177,184,133,51,0.7228260869565217,smote
consul,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 1.0}",0.6545468192237963,0.3513519215013845,14,0,,,0.7391304347826086,0.7651481645289695,0.5185185185185185,0.8235294117647058,0.6363636363636364,0.912621359223301,0.706766917293233,0.7966101694915254,0.912621359223301,0.706766917293233,0.7966101694915254,0.478154676309848,0.7865988500663423,0.7865988500663423,0.9112753595037522,42,9,39,94,184,51,133,0.7228260869565217,81,103,commit,15,27869,15885,11984,0.5699881588862177,184,133,51,0.7228260869565217,smote
consul,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 100}",0.7636151267549824,0.3608754301088747,14,0,,,0.7717391304347826,0.7030812324929971,0.5957446808510638,0.5490196078431373,0.5714285714285714,0.8321167883211679,0.8571428571428571,0.8444444444444444,0.8321167883211679,0.8571428571428571,0.8444444444444444,0.4168708061156629,0.7839451570101725,0.7839451570101725,0.901898502476214,28,23,19,114,184,51,133,0.7228260869565217,47,137,commit,15,27869,15885,11984,0.5699881588862177,184,133,51,0.7228260869565217,smote
consul,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.1, ""model__max_depth"": 6, ""model__n_estimators"": 300, ""model__subsample"": 0.8}",0.7487239426158762,0.3737975684752774,14,0,,,0.7445652173913043,0.6963732861565679,0.5357142857142857,0.5882352941176471,0.5607476635514018,0.8359375,0.8045112781954887,0.8199233716475096,0.8359375,0.8045112781954887,0.8199233716475096,0.3820536152601382,0.7774583517617573,0.7774583517617573,0.8942009801866471,30,21,26,107,184,51,133,0.7228260869565217,56,128,commit,15,27869,15885,11984,0.5699881588862177,184,133,51,0.7228260869565217,smote
fiber,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.1560781909783507,0.1444365727403455,14,0,,,0.3790983606557377,0.5082313519813519,0.3646055437100213,0.9715909090909092,0.5302325581395348,0.7368421052631579,0.0448717948717948,0.0845921450151057,0.7368421052631579,0.0448717948717948,0.0845921450151057,0.0408668889537454,0.6253095862470862,0.6253095862470862,0.749420559882499,171,5,298,14,488,176,312,0.639344262295082,469,19,commit,15,27565,15706,11859,0.5697805187738073,488,312,176,0.639344262295082,smote
fiber,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 1.0}",0.6698618318137762,0.3597310631419961,14,0,,,0.5717213114754098,0.6341054778554778,0.4507462686567164,0.8579545454545454,0.5909980430528375,0.8366013071895425,0.4102564102564102,0.5505376344086022,0.8366013071895425,0.4102564102564102,0.5505376344086022,0.2776144231464774,0.7024694055944056,0.7024694055944056,0.7931559388404714,151,25,184,128,488,176,312,0.639344262295082,335,153,commit,15,27565,15706,11859,0.5697805187738073,488,312,176,0.639344262295082,smote
fiber,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 100}",0.7698231449273039,0.3636910257426689,14,0,,,0.6229508196721312,0.6196824009324009,0.481981981981982,0.6079545454545454,0.5376884422110553,0.7406015037593985,0.6314102564102564,0.6816608996539792,0.7406015037593985,0.6314102564102564,0.6816608996539792,0.2308216886751816,0.6682965472027971,0.6682965472027971,0.7861899834708647,107,69,115,197,488,176,312,0.639344262295082,222,266,commit,15,27565,15706,11859,0.5697805187738073,488,312,176,0.639344262295082,smote
